cluster_id,canonical_dish,member_dish,support_count,proposed,accept
6038,พิซซ่าไก่แป้งบาง,พิซซ่าไก่แป้งบาง,1,1,1
6039,ซุปก๋วยเตี๋ยวเวียดนาม,ซุปก๋วยเตี๋ยวเวียดนาม,1,1,1
6040,ไก่เฝอ,ไก่เฝอ,1,1,1
6041,ยำคะน้า,ยำคะน้า,2,1,1
6042,ข้าวผัดมันเนื้อชิ้นโต,ข้าวผัดมันเนื้อชิ้นโต,1,1,1
6043,ยำ5กรอบ,ยำ5กรอบ,1,1,1
6044,ยำข้าวโพดหอยแครง,ยำข้าวโพดหอยแครง,1,1,1
6045,ปลาช่อนต้มยำน้ำใส,ปลาช่อนต้มยำน้ำใส,1,1,1
6046,เขียวหวานลูกชิ้นปลากราย,เขียวหวานลูกชิ้นปลากราย,1,1,1
6047,ผัดขี้เมาปลาหมึก,ผัดขี้เมาปลาหมึก,1,1,1
6048,ไข่เขียวหมู,ไข่เขียวหมู,1,1,1
6049,เนื้อปลาช่อน,เนื้อปลาช่อน,1,1,1
6050,พริกแกงปลาช่อน,พริกแกงปลาช่อน,2,1,1
6051,หมึกกล้วย,หมึกกล้วย,1,1,1
6052,ปลาบึกไข่เค็ม,ปลาบึกไข่เค็ม,1,1,1
6053,ปลาผัดพริกแกง,ปลาผัดพริกแกง,2,1,1
6054,ปลาช่อนต้มยำเนื้อพุงไข่,ปลาช่อนต้มยำเนื้อพุงไข่,1,1,1
6055,ผัดกระเพราปลาช่อนทอด,ผัดกระเพราปลาช่อนทอด,1,1,1
6056,ผัดกระเพราทะเล,ผัดกระเพราทะเล,1,1,1
6057,ผัดพริกแกงช่อน,ผัดพริกแกงช่อน,1,1,1
6058,ต้มยำปลาหัวพุง,ต้มยำปลาหัวพุง,1,1,1
6059,ปลาช่อนทอดผัดขึ้นฉ่าย,ปลาช่อนทอดผัดขึ้นฉ่าย,1,1,1
6060,ปลาช่อนผัดตั้งโอ๋,ปลาช่อนผัดตั้งโอ๋,1,1,1
6061,ปลาช่อนทอดกระเทียม,ปลาช่อนทอดกระเทียม,1,1,1
6062,ระริกแกง,ระริกแกง,1,1,1
6063,ผัดเผ็ดปลาช่อนทอด,ผัดเผ็ดปลาช่อนทอด,1,1,1
6064,พุงปลาช่อนต้มยำ,พุงปลาช่อนต้มยำ,1,1,1
6065,ตัมยำ,ตัมยำ,1,1,1
6066,กบทอดผัดพริกแกง,กบทอดผัดพริกแกง,1,1,1
6067,ปลาช่อนต้มยำแบบoriginal,ปลาช่อนต้มยำแบบoriginal,1,1,1
6068,ข้าวบ้านๆ,ข้าวบ้านๆ,1,1,1
6069,ผัดขึ้นฉ่าย,ผัดขึ้นฉ่าย,1,1,1
6070,ลาบหมูคั่วแซ่บ,ลาบหมูคั่วแซ่บ,1,1,1
6071,หมูใบชะพู,หมูใบชะพู,1,1,1
6072,ตัมยำกุ้ง,ตัมยำกุ้ง,1,1,1
6073,สเต็กปลากะพงขาว,สเต็กปลากะพงขาว,1,1,1
6074,แกงปูปาปอง,แกงปูปาปอง,1,1,1
6075,สำลีข้าวโพด,สำลีข้าวโพด,2,1,1
6076,หน่อข้าวโพด,หน่อข้าวโพด,1,1,1
6077,ผัดไทยที่มีปู,ผัดไทยที่มีปู,1,1,1
6078,คอมยำกุ้ง,คอมยำกุ้ง,1,1,1
6079,ปลากะพงทอดราดซอสพริก,ปลากะพงทอดราดซอสพริก,1,1,1
6080,ต้มยำทอด,ต้มยำทอด,1,1,1
6081,ไข่เจียวปูผัดผงกะหรี่,ไข่เจียวปูผัดผงกะหรี่,1,1,1
6082,สปาเก็ตตี้แกงเขียวหวานไก่,สปาเก็ตตี้แกงเขียวหวานไก่,1,1,1
6083,ข้าวแอร์,ข้าวแอร์,1,1,1
6084,ปลานึ่งไทย,ปลานึ่งไทย,1,1,1
6085,ถั่วงอกกับเต้าหู้,ถั่วงอกกับเต้าหู้,1,1,1
6086,หมูทอดรสชาติเหมือนแครอท,หมูทอดรสชาติเหมือนแครอท,1,1,1
6087,แกงป่าเท้า,แกงป่าเท้า,1,1,1
6088,ข้าวผัดเล็ก,ข้าวผัดเล็ก,1,1,1
6089,หมูแดงแดดเดียว,หมูแดงแดดเดียว,1,1,1
6090,น้ำมันผัดซี,น้ำมันผัดซี,1,1,1
6091,ไก่แกงปูพัฒน์ผัดไทย,ไก่แกงปูพัฒน์ผัดไทย,1,1,1
6092,ปีกไก่แกงปูพัฒน์ผัดไทย,ปีกไก่แกงปูพัฒน์ผัดไทย,1,1,1
6093,แกงเผ็ดกับเต้าหู้,แกงเผ็ดกับเต้าหู้,1,1,1
6094,กุ้งรมควันดิบ,กุ้งรมควันดิบ,1,1,1
6095,ปลากะพงทอดผัดไทย,ปลากะพงทอดผัดไทย,1,1,1
6096,ข้าวผัดมันเนื้อสุดสุด,ข้าวผัดมันเนื้อสุดสุด,1,1,1
6097,วิ่งป่าลาบ,วิ่งป่าลาบ,1,1,1
6098,เนื้อย่างแจ่ว,เนื้อย่างแจ่ว,1,1,1
6099,แฮมเบอร์เกอร์ไก่ทอด,แฮมเบอร์เกอร์ไก่ทอด,1,1,1
6100,สเต๊กเนื้อสันนอก,สเต๊กเนื้อสันนอก,1,1,1
6101,สเต๊กปลาเซลมอน,สเต๊กปลาเซลมอน,1,1,1
6102,สเต็กเนื้อสันนอก,สเต็กเนื้อสันนอก,1,1,1
6103,ซุปเห็ดครีมมี่,ซุปเห็ดครีมมี่,1,1,1
6104,ข้าวหน้า Hamburger Stewed,ข้าวหน้า Hamburger Stewed,1,1,1
6105,ข้าวห้อมกระทะ,ข้าวห้อมกระทะ,1,1,1
6106,ร้านหมู,ร้านหมู,1,1,1
6107,ปลาอยู่เย็นราดน้ำยำ,ปลาอยู่เย็นราดน้ำยำ,1,1,1
6108,ปลาอยู่เย็น,ปลาอยู่เย็น,2,1,1
6109,ข้าวผัดโคตรปูแห้งๆ,ข้าวผัดโคตรปูแห้งๆ,1,1,1
6110,ปลาช่อนอยู่เย็น,ปลาช่อนอยู่เย็น,2,1,1
6111,แกงรัญจวนหมู,แกงรัญจวนหมู,5,1,1
6111,แกงรัญจวนหมู,แกงรัญจวนหมูตุ๋น,1,1,0
6112,บ่อปลาคราฟ,บ่อปลาคราฟ,1,1,1
6113,ข้าวเหนียว3 สี,ข้าวเหนียว3 สี,1,1,1
6114,ข้าวผัดปูเลยอะ,ข้าวผัดปูเลยอะ,1,1,1
6115,เนื้อหนานถ้ม,เนื้อหนานถ้ม,1,1,1
6116,ปลาต้มโคล้งปลา,ปลาต้มโคล้งปลา,1,1,1
6117,สลัดกุ้งสด,สลัดกุ้งสด,1,1,1
6118,เนื้อหน้าอก,เนื้อหน้าอก,3,1,1
6119,ซี่โครงหมูครึ่งชั้น,ซี่โครงหมูครึ่งชั้น,1,1,1
6120,พายเนื้อแกะสูตรพิเศษ,พายเนื้อแกะสูตรพิเศษ,1,1,1
6121,เนื้อซี่โครงรมควัน,เนื้อซี่โครงรมควัน,1,1,1
6122,หมูทอดเกาหลี,หมูทอดเกาหลี,1,1,1
6123,ไก่ทอดเกาหลี,ไก่ทอดเกาหลี,1,1,1
6124,หมูทอดบาร์บีคิว,หมูทอดบาร์บีคิว,1,1,1
6125,พิซซ่าไก่บาร์บีคิว,พิซซ่าไก่บาร์บีคิว,1,1,1
6126,เนื้อ Brisket,เนื้อ Brisket,1,1,1
6127,ข้าวสกปรก,ข้าวสกปรก,1,1,1
6128,หมูฉีกรวม,หมูฉีกรวม,1,1,1
6129,Parmigiana ไก่,Parmigiana ไก่,1,1,1
6130,ไก่พาร์เมซาน,ไก่พาร์เมซาน,1,1,1
6131,จานเนื้อและชีส,จานเนื้อและชีส,1,1,1
6132,เนื้อบาร์บีคิว,เนื้อบาร์บีคิว,1,1,1
6133,เนื้ออกเนื้อวัว,เนื้ออกเนื้อวัว,1,1,1
6134,เบอร์เกอร์เนื้อแกะ,เบอร์เกอร์เนื้อแกะ,1,1,1
6135,จานที่มีเนื้อสัตว์หลากหลายชนิด,จานที่มีเนื้อสัตว์หลากหลายชนิด,1,1,1
6136,เนื้อรมควันบาร์บีคิว,เนื้อรมควันบาร์บีคิว,1,1,1
6137,พิซซ่าหมูฉีก,พิซซ่าหมูฉีก,1,1,1
6138,ซี่โครงหมูฉีก,ซี่โครงหมูฉีก,1,1,1
6139,ไก่ครึ่งตัว,ไก่ครึ่งตัว,1,1,1
6140,Parmigiana ไก่รสเผ็ด,Parmigiana ไก่รสเผ็ด,1,1,1
6141,เบอร์เกอร์ไก่ อะโวคาโด และเบคอน,เบอร์เกอร์ไก่ อะโวคาโด และเบคอน,1,1,1
6142,ไก่อบชีส,ไก่อบชีส,1,1,1
6143,พายเนื้อออสซี่,พายเนื้อออสซี่,1,1,1
6144,กระเพราเนื้อวากิว,กระเพราเนื้อวากิว,2,1,1
6144,กระเพราเนื้อวากิว,กะเพราเนื้อตุ๋นวากิว,1,1,0
6145,มันเนื้อย่างเนย,มันเนื้อย่างเนย,4,1,1
6146,หมูย่างอร่อยจนหยุดไม่ได้,หมูย่างอร่อยจนหยุดไม่ได้,1,1,1
6147,ข้าวหน้าเนื้อวากิว,ข้าวหน้าเนื้อวากิว,23,1,1
6148,เพลสโต้เนื้อ,เพลสโต้เนื้อ,1,1,1
6149,มันเนื้อผัด,มันเนื้อผัด,1,1,1
6150,เนื้อสันหลัง,เนื้อสันหลัง,1,1,1
6151,ข้าวกะเพราวากิวติดมันไข่ออนเซ็น,ข้าวกะเพราวากิวติดมันไข่ออนเซ็น,1,1,1
6152,วากิวผัดกระเพรา,วากิวผัดกระเพรา,1,1,1
6153,มันเนื้อผัดเนย,มันเนื้อผัดเนย,1,1,1
6154,เนื้อวัวกับสปาเก็ตตี้พริกแห้ง,เนื้อวัวกับสปาเก็ตตี้พริกแห้ง,1,1,1
6155,สปาเก็ตตี้เพลสโต้เนื้อวากิว,สปาเก็ตตี้เพสโต้เนื้อวากิว,1,1,0
6155,สปาเก็ตตี้เพลสโต้เนื้อวากิว,สปาเก็ตตี้เพลสโต้เนื้อวากิว,1,1,1
6156,สปาเกตตี้สะโพกไก่,สปาเกตตี้สะโพกไก่,1,1,1
6157,ข้าวจับวัวดำ,ข้าวจับวัวดำ,4,1,1
6158,สปาไก่พริกแห้ง,สปาไก่พริกแห้ง,1,1,1
6159,สปาเนื้อตุ๋น,สปาเนื้อตุ๋น,1,1,1
6160,ชุดเนื้อคอมโบ้,ชุดเนื้อคอมโบ้,2,1,1
6161,ข้าวผัดมันเนื้อไข่ข้น,ข้าวผัดมันเนื้อไข่ข้น,1,1,1
6162,แกงเขียวหวานเนื้อวากิว,แกงเขียวหวานเนื้อวากิว,1,1,1
6163,ข้าวจับวัวดำย่างเนย,ข้าวจับวัวดำย่างเนย,1,1,1
6164,เนื้อย่างเนย,เนื้อย่างเนย,1,1,1
6165,เนื้อในรูปมาจากเมนูจับวัวดำขยำย่างเนย,เนื้อในรูปมาจากเมนูจับวัวดำขยำย่างเนย,1,1,1
6166,ข้าวมันวัวดำพริกแห้ง,ข้าวมันวัวดำพริกแห้ง,1,1,1
6167,มันเนื้อวากิว,มันเนื้อวากิว,1,1,1
6168,แกงต้มโอเคทุกจาน,แกงต้มโอเคทุกจาน,1,1,1
6169,ข้าวจับวัวดำขยำย่างเนย,ข้าวจับวัวดำขยำย่างเนย,1,1,1
6170,สปาวัวดำผัดพริกแห้ง,สปาวัวดำผัดพริกแห้ง,1,1,1
6171,เนื้อย่างเนยอีกจานที่มากับสปา,เนื้อย่างเนยอีกจานที่มากับสปา,1,1,1
6172,มันเนื้อย่าง,มันเนื้อย่าง,1,1,1
6173,เนื้อย่างให้ชิมฟรีด้วย,เนื้อย่างให้ชิมฟรีด้วย,1,1,1
6174,ซุปฟักทอง,ซุปฟักทอง,4,1,1
6175,ไก่งวงชั้นสูง,ไก่งวงชั้นสูง,1,1,1
6176,ลาเต้ข้าวโอ๊ต,ลาเต้ข้าวโอ๊ต,1,1,1
6177,แซนวิชเนื้อหายาก,แซนวิชเนื้อหายาก,1,1,1
6178,ปลาแซลมอนบนแป้งเปรี้ยวกับอะโวคาโดและโยเกิร์ตกระเทียม,ปลาแซลมอนบนแป้งเปรี้ยวกับอะโวคาโดและโยเกิร์ตกระเทียม,1,1,1
6179,ไก่ฉัตรมงคล,ไก่ฉัตรมงคล,1,1,1
6180,ปลาทูน่า,ปลาทูน่า,1,1,1
6181,ซุปเบสท์,ซุปเบสท์,1,1,1
6182,ปลาทูน่าเทิร์นเนอร์,ปลาทูน่าเทิร์นเนอร์,1,1,1
6183,ยำปลาสลิต,ยำปลาสลิต,1,1,1
6184,เนื้อสเต็ค,เนื้อสเต็ค,1,1,1
6185,เต้าหู้ทอดจัมโบ้,เต้าหู้ทอดจัมโบ้,1,1,1
6186,เฟตตูชินีกุ้งซอสเพสโต้,เฟตตูชินีกุ้งซอสเพสโต้,1,1,1
6187,ไส้กรอกข้าวโพดย่าง,ไส้กรอกข้าวโพดย่าง,1,1,1
6188,สเต็กปลากระพงย่าง,สเต็กปลากระพงย่าง,1,1,1
6189,ข้าวผัดกุนเชียง,ข้าวผัดกุนเชียง,1,1,1
6190,สบัดไก่ย่าง,สบัดไก่ย่าง,1,1,1
6191,ปลากะพงย่าง,ปลากะพงย่าง,1,1,1
6192,ข้าวแกงทั่วไป,ข้าวแกงทั่วไป,4,1,1
6193,ข้าวแกงทั้วๆไปครับ,ข้าวแกงทั้วๆไปครับ,1,1,1
6194,ขนมรสหมูทอด,ขนมรสหมูทอด,1,1,1
6195,ยำปลาเซลมอล,ยำปลาแซลมอล,1,1,0
6195,ยำปลาเซลมอล,ยำปลาเซลมอล,1,1,1
6196,รวมเนื้อ,รวมเนื้อ,1,1,1
6197,หมูย่างอย่าง,หมูย่างอย่าง,1,1,1
6198,คอหมูย่างอย่าง,คอหมูย่างอย่าง,1,1,1
6199,กุ้งอบวุ้นเส้น (ขนาดจัมโบ้),กุ้งอบวุ้นเส้น (ขนาดจัมโบ้),1,1,1
6200,เกี๊ยวปลาทอด,เกี๊ยวปลาทอด,2,1,1
6201,กรรเชียงปูอบวุ้นเส้น,กรรเชียงปูอบวุ้นเส้น,3,1,1
6202,ข้าวผัดกุ้งกระเทียม,ข้าวผัดกุ้งกระเทียม,1,1,1
6203,กุ้งถัง,กุ้งถัง,2,1,1
6204,เกี๊ยวปลามหาชัยทอด,เกี๊ยวปลามหาชัยทอด,2,1,1
6205,ปลากระพงบ๊วย,ปลากระพงบ๊วย,1,1,1
6206,กุ้งบอลลูนกรอบ,กุ้งบอลลูนกรอบ,1,1,1
6207,ปลานึ่งบ๊วย,ปลานึ่งบ๊วย,2,1,1
6208,ปลากะพงนึ่งซีอิ๊ว+ข้าว,ปลากะพงนึ่งซีอิ๊ว+ข้าว,1,1,1
6209,วุ้นเส้นอบหม้อดิน,วุ้นเส้นอบหม้อดิน,1,1,1
6210,หอยโฮตาเตะอบวุ้นเส้น,หอยโฮตาเตะอบวุ้นเส้น,1,1,1
6211,กุ้งลายเสืออบวุ้นเส้น,กุ้งลายเสืออบวุ้นเส้น,1,1,1
6212,กุ้งอบวุ้นเว้น,กุ้งอบวุ้นเว้น,1,1,1
6213,กุ้งลายเสือตัวใหญ่,กุ้งลายเสือตัวใหญ่,1,1,1
6214,หมึกถัง,หมึกถัง,1,1,1
6215,หมึกกระดองถัง,หมึกกระดองถัง,1,1,1
6216,โฮตาเตะอบวุ้นเส้น,โฮตาเตะอบวุ้นเส้น,1,1,1
6217,เส้นหมี่ผัดกระเฉดกุ้ง,เส้นหมี่ผัดกระเฉดกุ้ง,1,1,1
6218,เต้าหู้ผัดต้นอ่อนทานตะวันกุ้งแห้ง,เต้าหู้ผัดต้นอ่อนทานตะวันกุ้งแห้ง,1,1,1
6219,ราดหน้าเนื้อปลาเต้าซี้,ราดหน้าเนื้อปลาเต้าซี้,1,1,1
6220,หมี่ขาวกระเฉดกุ้ง,หมี่ขาวกระเฉดกุ้ง,1,1,1
6221,เนื้อลำใย,เนื้อลำใย,1,1,1
6222,ผัดหน่อไม้ทะเล,ผัดหน่อไม้ทะเล,1,1,1
6223,ราดหน้าหมูนุ่ม,ราดหน้าหมูนุ่ม,2,1,1
6224,โปยเลังผัดนำมันหวย,โปยเลังผัดนำมันหวย,1,1,1
6225,ข้าวผัดกะบน้ำผลไม้,ข้าวผัดกะบน้ำผลไม้,1,1,1
6226,ปูทะเลผัดพริกเซี่ยงไฮ้,ปูทะเลผัดพริกเซี่ยงไฮ้,1,1,1
6227,หมึกไข่ผัดผงกะหรี่,หมึกไข่ผัดผงกะหรี่,1,1,1
6228,หมึกผัดไข่เค็มอร่อยทุกอย่างค,หมึกผัดไข่เค็มอร่อยทุกอย่างค,1,1,1
6229,ข้าวผัดปูหวาน,ข้าวผัดหวาน,1,1,0
6229,ข้าวผัดปูหวาน,ข้าวผัดปูหวาน,1,1,1
6230,ปลาหมึกหอมย่าง,ปลาหมึกหอมย่าง,1,1,1
6231,แกงส้มปลาริวกิว,แกงส้มปลาริวกิว,1,1,1
6232,ยำไข่แมงดาทะเล,ยำไข่แมงดาทะเล,2,1,1
6233,ปลาทูแดดเดียวทอด,ปลาทูแดดเดียวทอด,1,1,1
6234,ต้มยำกุ้งไข่ชะอม,ต้มยำกุ้งไข่ชะอม,1,1,1
6235,กุ้งต้มสด,กุ้งต้มสด,1,1,1
6236,แกงคั่วหน่อไม้ปู่ไข่,แกงคั่วหน่อไม้ปู่ไข่,1,1,1
6237,แบบกับข้าว,แบบกับข้าว,1,1,1
6238,เต้าหู้กระแสทอด,เต้าหู้กระแสทอด,1,1,1
6239,แกงเขียวหวานกุ้งผักแห้ง,แกงเขียวหวานกุ้งผักแห้ง,1,1,1
6240,ข้าวราดอาหารจานเดียว,ข้าวราดอาหารจานเดียว,1,1,1
6241,ปลากะพงทอดผัดพริกไทดำ,ปลากะพงทอดผัดพริกไทดำ,1,1,1
6242,ปลากะพงทอดผัดผงกระหรี่ทอดมัน,ปลากะพงทอดผัดผงกระหรี่ทอดมัน,1,1,1
6243,วุ้นเส้นต้มแซบหมูตุ๋นแกงส้ม,วุ้นเส้นต้มแซบหมูตุ๋นแกงส้ม,1,1,1
6244,กุ้งอบวุ้นเส้นต้มแซบหมูตุ๋น,กุ้งอบวุ้นเส้นต้มแซบหมูตุ๋น,1,1,1
6245,เมี่ยงปลาทับทิมทอด,เมี่ยงปลาทับทิมทอด,1,1,1
6246,ข้าวผัดคืออร่อยมาก,ข้าวผัดคืออร่อยมาก,1,1,1
6247,กุ้งใหญ่สดย่าง,กุ้งใหญ่สดย่าง,1,1,1
6248,ปลาหมึกไข่ย่าง,ปลาหมึกไข่ย่าง,1,1,1
6249,กุ้งเผาสดต้มยำ,กุ้งเผาสดต้มยำ,1,1,1
6250,ข้าวผัดปูชอบมาก,ข้าวผัดปูชอบมาก,1,1,1
6251,กุ้งสดไหญ่,กุ้งสดไหญ่,1,1,1
6252,แกงส้มสูตรเด็ด,แกงส้มสูตรเด็ด,1,1,1
6253,ผัดผักบุ้งผัดกะปิ,ผัดผักบุ้งผัดกะปิ,1,1,1
6254,เจริญแกง,เจริญแกง,1,1,1
6255,ฟ้าปลาทาน,ฟ้าปลาทาน,1,1,1
6256,น้ำตกเนื้อสด เครื่องใน,น้ำตกเนื้อสด เครื่องใน,1,1,1
6257,กับข้าวกับปลา,กับข้าวกับปลา,2,1,1
6258,ยำกบ,ยำกบ,1,1,1
6259,ข้าวผัดทะเลลูกชอบต้มยำรสแซ่,ข้าวผัดทะเลลูกชอบต้มยำรสแซ่,1,1,1
6260,หมูสามชั้นทอดกรอบราดซอสพริก,หมูสามชั้นทอดกรอบราดซอสพริก,1,1,1
6261,ปลาทอดกระเทียมกระเทียมดีงา,ปลาทอดกระเทียมกระเทียมดีงา,1,1,1
6262,ต้มโคล้งปลาเนื้ออ่อน,ต้มโคล้งปลาเนื้ออ่อน,1,1,1
6263,แกงป่าปลาเนื้ออ่อน,แกงป่าปลาเนื้ออ่อน,1,1,1
6264,ต้มยำรวมมิตรน้ำใส,ต้มยำรวมมิตรน้ำใส,1,1,1
6265,ผัดเผ็ดปลาดุกฟูขี้เมา,ผัดเผ็ดปลาดุกฟูขี้เมา,1,1,1
6266,ปลาผัดเผ็ดกบ,ปลาผัดเผ็ดกบ,1,1,1
6267,ผัดวุ้นเส้นกับกะเทียมดอง,ผัดวุ้นเส้นกับกะเทียมดอง,1,1,1
6268,ผัดเผ็ดเขียวหวาน,ผัดเผ็ดเขียวหวาน,1,1,1
6269,ปลาดุกทอดซอสมะม่วงเขียว,ปลาดุกทอดซอสมะม่วงเขียว,1,1,1
6270,บะหมี่ก๋วยเตี๋ยวเรือเนื้อ,บะหมี่ก๋วยเตี๋ยวเรือเนื้อ,1,1,1
6271,ผัดไทยกุ้งสดหวานน้อย,ผัดไทยกุ้งสดหวานน้อย,1,1,1
6272,ซอสต้มยำกุ้ง,ซอสต้มยำ,1,1,0
6272,ซอสต้มยำกุ้ง,ซอสต้มยำกุ้ง,1,1,1
6273,ยำเกี๊ยวกรอบ,ยำเกี๊ยวกรอบ,3,1,1
6274,เนื้อปลากระพงสามรส,เนื้อปลากระพงสามรส,1,1,1
6275,ก๋วยเตี๋ยวเรือน้ำซุป,ก๋วยเตี๋ยวเรือน้ำซุป,2,1,1
6276,ข้าวผัดหอมอร่อยดีงาม,ข้าวผัดหอมอร่อยดีงาม,1,1,1
6277,ซุปเย็นตาโฟรสเต้าหู้ยี้,ซุปเย็นตาโฟรสเต้าหู้ยี้,1,1,1
6278,ที่กรอบราดหน้าต้มยำ,ที่กรอบราดหน้าต้มยำ,1,1,1
6279,ก๋วยเตี๋ยวเรือเส้นเล็กหมู,ก๋วยเตี๋ยวเรือเส้นเล็กหมู,1,1,1
6280,ข้าวผัดทะเลโอเค,ข้าวผัดทะเลโอเค,1,1,1
6281,ปลาทอดดีอยู่ครับ,ปลาทอดดีอยู่ครับ,1,1,1
6282,ราดหน้าต้มยำหมี่กรอบ,ราดหน้าต้มยำหมี่กรอบ,1,1,1
6283,เกี๊ยวทอดต้มยำ,เกี๊ยวทอดต้มยำ,1,1,1
6284,เปาะเปี๊ยสดเต้าหู้,เปาะเปี๊ยสดเต้าหู้,1,1,1
6285,ข้าวต้มค่ะ,ข้าวต้มค่ะ,1,1,1
6286,ข้าวผัดปูผัดไทย,ข้าวผัดปูผัดไทย,1,1,1
6287,เอ็นหมูผัดฉ่า,เอ็นหมูผัดฉ่า,1,1,1
6288,ก๋วยเตี๋ยวผัดไทย,ก๋วยเตี๋ยวผัดไทย,1,1,1
6289,ปลาทั้งตัวในซอสมะม่วง,ปลาทั้งตัวในซอสมะม่วง,1,1,1
6290,ผักโขมผัด,ผักโขมผัด,1,1,1
6291,ไก่เผ็ดพร้อมเครื่องเทศ,ไก่เผ็ดพร้อมเครื่องเทศ,1,1,1
6292,หมู่คณะ,หมู่คณะ,1,1,1
6293,ต้มยำใส,ต้มยำใส,1,1,1
6294,กุ้งหวาน,กุ้งหวาน,1,1,1
6295,ซูชิปลาดิบ,ซูชิปลาดิบ,1,1,1
6296,ข้าวพะแนงเนื้อไข่ข้น,ข้าวพะแนงเนื้อไข่ข้น,1,1,1
6297,กับข้าวไทย,กับข้าวไทย,1,1,1
6298,อาหารชามข้าวญี่ปุ่น,อาหารชามข้าวญี่ปุ่น,1,1,1
6299,แกงลูกเหรียง,แกงลูกเหรียง,1,1,1
6300,ขนมข้าวฟ่าง,ขนมข้าวฟ่าง,1,1,1
6301,ข้าวไรซ์เบอร์รี่,ข้าวไรซ์เบอร์รี่,2,1,1
6302,แกงปลาดุกใบชะพลู,แกงปลาดุกใบชะพลู,1,1,1
6303,กระดูกหมูสามรส,กระดูกหมูสามรส,1,1,1
6304,ปลาแกงหมูลูกเหรียงแกงส้ม,ปลาแกงหมูลูกเหรียงแกงส้ม,1,1,1
6305,ข้าวสวยขาว,ข้าวสวยขาว,1,1,1
6306,ข้าวเหนียวปิงโบราณ,ข้าวเหนียวปิงโบราณ,1,1,1
6307,แกงหมูมันขี้หนู,แกงหมูมันขี้หนู,1,1,1
6308,แกงหยวกกล้วย,แกงหยวกกล้วย,1,1,1
6309,หมูคาราเมล,หมูคาราเมล,2,1,1
6310,แกงเขียวหวานเนื้อใส่อะโวคาโด้,แกงเขียวหวานเนื้อใส่อะโวคาโด้,1,1,1
6311,หมูหวานคาราเมล,หมูหวานคาราเมล,2,1,1
6312,ห่อหมกปลาอินทรีย์,ห่อหมกปลาอินทรีย์,3,1,1
6313,แกงจืดปลาหมึกยัดไส้,แกงจืดปลาหมึกยัดไส้,2,1,1
6314,ข้าวผัดกากหมูหอมกลิ่นไฟมากๆค,ข้าวผัดกากหมูหอมกลิ่นไฟมากๆค,1,1,1
6315,หมูสับปลาอินทรีย์โรตีแกงเขียวหวาน,หมูสับปลาอินทรีย์โรตีแกงเขียวหวาน,1,1,1
6316,ปลากระพง 3 รส,ปลากระพง 3 รส,1,1,1
6317,ทอดมันข้าวโพด,ทอดมันข้าวโพด,2,1,1
6317,ทอดมันข้าวโพด,ทดมันข้าวโพด,1,1,0
6318,ไก่นุ่มผัดเม็ดมะม่วง,ไก่นุ่มผัดเม็ดมะม่วง,1,1,1
6319,ไข่ปลาทอดซี้อิ้ว,ไข่ปลาทอดซี้อิ้ว,1,1,1
6320,แกงเหลืองยอดมะพร้าวกุ้ง,แกงเหลืองยอดมะพร้าวกุ้ง,1,1,1
6321,กะเพราเนื้อวากิวออส,กะเพราเนื้อวากิวออส,1,1,1
6322,ข้าวผัดน้ำเคยปลาอินทรีย์,ข้าวผัดน้ำเคยปลาอินทรีย์,1,1,1
6323,หมูผัดกะปิคือดีเลย,หมูผัดกะปิคือดีเลย,1,1,1
6324,หมูทอดปลาอินทรีย์,หมูทอดปลาอินทรีย์,1,1,1
6325,ผัดน้ำ,ผัดน้ำ,1,1,1
6326,ผัดปกติ,ผัดปกติ,1,1,1
6327,ยำคอหมูทอด,ยำคอหมูทอด,3,1,1
6328,เส้นหมี่แกงปูใบชะพลู,เส้นหมี่แกงปูใบชะพลู,1,1,1
6329,หมึกทอดซอสไข่เค็ม,หมึกผัดซอสไข่เค็ม,1,1,0
6329,หมึกทอดซอสไข่เค็ม,หมึกทอดซอสไข่เค็ม,1,1,1
6330,ช้ามผัด,ช้ามผัด,1,1,1
6331,ก๋วยเตี๋ยว หมูคุโรบุตะ,ก๋วยเตี๋ยว หมูคุโรบุตะ,1,1,1
6332,ข้าวคลุกกระเพราเนื้อวากิว,ข้าวคลุกกระเพราเนื้อวากิว,1,1,1
6333,หมูคลั่วพริกเกลือ,หมูคลั่วพริกเกลือ,1,1,1
6334,ไก่นิ่มผัดเมล็ดมะม่วงหิมพานต์,ไก่นิ่มผัดเมล็ดมะม่วงหิมพานต์,1,1,1
6335,ข้าวผัดกองทัพปู,ข้าวผัดกองทัพปู,3,1,1
6336,ผัดสามเหม็นผัดใบเหลียว,ผัดสามเหม็นผัดใบเหลียว,1,1,1
6337,หมูคั่วพริก,หมูคั่วพริก,1,1,1
6338,ไข่ปลาราดซอสซีอิ๊ว,ไข่ปลาราดซอสซีอิ๊ว,1,1,1
6339,ใบเหลีงผัดไข่,ใบเหลีงผัดไข่,1,1,1
6340,เหลียงผัดไข่,เหลียงผัดไข่,1,1,1
6341,กะเพรากรอบเนื้อริบอาย,กะเพรากรอบเนื้อริบอาย,1,1,1
6342,ถุงทองไส้กุ้ง,ถุงทองไส้กุ้ง,1,1,1
6343,ข้าวผัดคอหมูทอด,ข้าวผัดคอหมูทอด,1,1,1
6344,ไข่ปลาผัดซีอิ๊ว,ไข่ปลาผัดซีอิ๊ว,1,1,1
